ward,count,Size
1,7,13.5117941386705
2,8,25.5615164520744
3,30,27.7862759113653
4,15,20.7012151536812
5,1,10.8578792341679
6,42,40.325232308792
7,26,25.6997855611151
8,2,4.67208271787297
9,33,33.8820586132952
10,19,21.4917798427448
11,11,9.6397426733381
12,12,9.88666666666667
14,33,29.5518227305218
15,23,22.9292351679771
16,3,3.24553224553225
17,13,17.2180128663331
18,46,43.5239456754825
20,18.5,12.9524660471766
21,10,7.26166547020818
22,17,14.4456754824875
23,15,19.5594472242078
24,8.5,7.0763640695735
25,16,20.6270192994996
26,21.5,20.9066595187038
27,25,22.4195854181558
28,33,32.1951393852752
29,32,31.1243745532523
30,15,16.2108649035025
31,7,32.1790830945559
32,35,31.3202287348106
33,14,18.2837741243746
34,35,31.9313795568263
35,36,33.5218012866333
36,28,26.9135096497498
37,33,27.0135811293781
38,12,16.7784131522516
39,28,21.0986418870622
40,27,25.2573266619014
41,8,6.01790830945559
42,23,23.4253037884203
43,31,29.4974982130093
44,24,24.1343817012152
45,22,19.3566833452466
46,1,1.53580901856764
48,33,28.3421372408863
49,12,17.1903145103645
50,17.5,15.6679771265189
51,20,17.569871336669
52,23,24.8086132952109
53,15,17.2188110555158
54,10,11.1479628305933
55,5,5.46529933481153
56,29.5,26.6654384672071
57,14,12.8936894474993
58,32,26.090886347391
59,9,10.0932809149392
60,18,22.9225637360019
61,12,12.1117094017094
62,17,13.8909340004765
63,10,8.23149492017417
65,11,17.0777537796976
66,36,30.6111508220157
67,34,28.9478198713367
68,13,10.2015725518227
69,4,3.81254506128335
70,16,14.0850607576841
71,30,29.6933523945675
72,26,21.4225669583665
73,5,4.44664744051911
74,10,6.54681865018032
75,22,21.8821777460091
76,9,9.15350250178699
77,30,24.6534429354301
78,8,5.82118179652132
79,9,9.20657612580415
80,3,6.09248554913295
81,30,29.4503216583274
82,1.5,4.20030127741624
83,9,10.4354896354539
84,14,11.017357636407
85,8,8.17363593042649
86,1,2.4030903090309
87,12.5,11.6272933047415
88,2,1.07724301841949
89,8,7.60876816773886
91,9,11.0303468208092
92,4,4.87249814677539
93,4,8.45534905885156
94,11,7.90630372492837
95,14,13.6325947105075
96,1,0.727816695855225
99,16,8.31796521324756
102,0.5,0.668683274021352
103,19,13.8892065761258
104,2,3.05268310369833
105,6,5.9943407960199
106,4,4.6181664247702
107,4,3.84766252739226
108,1,1.13934010152284
110,1,3.05360326894502
111,1,1.6242962962963
112,5,4.29489051094891
114,4,3.13107511045655
115,12,9.45532523230879
116,9,9.54967834167262
117,10,8.87562544674768
118,19,16.7190850607577
119,21,19.3716940671909
120,10,7.65910753474762
121,6,9.95922746781116
122,7,7.73657838224767
123,1,6.19874100719424
124,23.5,13.786327845383
128,2,8.00913242009132
129,1,5.24275646045419
130,1,4.69830729166667
132,1.5,4.66894609814964
134,4,7.62786885245902
145,0.5,0.798542080848244
146,0.5,1.39522673031026
147,0.5,1.41650380021715
148,5,2.24876811594203
151,1,1.45569620253165
169,1.5,0.946623093681917
172,0.5,1.05608065532451
198,1,2.45313986679353
201,5.5,10.0580442804428
206,1,1.16811175337187
207,6,6.32249496475327
213,1,1.60265049415993
220,21,21.4686770428016
221,0.5,0.716553287981859
232,10,8.61432676518883
259,0.5,0.583333333333333
