ward,count,Size
1,3,13.5117941386705
2,5,25.5615164520744
3,33,27.7862759113653
4,19,20.7012151536812
5,2,10.8578792341679
6,35,40.325232308792
7,24,25.6997855611151
8,3,4.67208271787297
9,34,33.8820586132952
10,23,21.4917798427448
11,9,9.6397426733381
12,11,9.88666666666667
14,33,29.5518227305218
15,24,22.9292351679771
16,5,3.24553224553225
17,13,17.2180128663331
18,30,43.5239456754825
20,19,12.9524660471766
21,4,7.26166547020818
22,15,14.4456754824875
23,23,19.5594472242078
24,6,7.0763640695735
25,19.5,20.6270192994996
26,19.5,20.9066595187038
27,22,22.4195854181558
28,37,32.1951393852752
29,33,31.1243745532523
30,16,16.2108649035025
31,3,32.1790830945559
32,34,31.3202287348106
33,21,18.2837741243746
34,34,31.9313795568263
35,36,33.5218012866333
36,35,26.9135096497498
37,24,27.0135811293781
38,18,16.7784131522516
39,33,21.0986418870622
40,33,25.2573266619014
41,8,6.01790830945559
42,23,23.4253037884203
43,31,29.4974982130093
44,24,24.1343817012152
45,24,19.3566833452466
46,1,1.53580901856764
47,22,24.7885997521685
48,19.5,28.3421372408863
49,19,17.1903145103645
50,16.5,15.6679771265189
51,21,17.569871336669
52,26.5,24.8086132952109
53,18,17.2188110555158
54,8,11.1479628305933
55,2.5,5.46529933481153
56,26.5,26.6654384672071
57,7,12.8936894474993
58,19.5,26.090886347391
59,8,10.0932809149392
60,15,22.9225637360019
61,1,12.1117094017094
62,19,13.8909340004765
63,10,8.23149492017417
65,10,17.0777537796976
66,29,30.6111508220157
67,26,28.9478198713367
68,8,10.2015725518227
69,6,3.81254506128335
70,13,14.0850607576841
71,26,29.6933523945675
72,27,21.4225669583665
73,7,4.44664744051911
74,4,6.54681865018032
75,30,21.8821777460091
76,9,9.15350250178699
77,26,24.6534429354301
78,6.75,5.82118179652132
79,10,9.20657612580415
80,2,6.09248554913295
81,27,29.4503216583274
82,1,4.20030127741624
83,10,10.4354896354539
84,7,11.017357636407
85,7,8.17363593042649
86,1,2.4030903090309
87,14,11.6272933047415
88,1,1.07724301841949
89,8,7.60876816773886
91,12,11.0303468208092
92,5,4.87249814677539
93,4,8.45534905885156
94,9,7.90630372492837
95,19,13.6325947105075
96,1,0.727816695855225
97,1.5,1.52588268001112
98,1,2.05527210884354
99,18,8.31796521324756
100,2,3.87453436095055
101,0.5,1.55404463040446
103,20,13.8892065761258
105,6,5.9943407960199
106,6,4.6181664247702
107,2,3.84766252739226
108,1,1.13934010152284
109,1,2.26191389599318
110,2.25,3.05360326894502
112,3,4.29489051094891
113,3,2.00614316239316
114,4,3.13107511045655
115,11,9.45532523230879
116,11,9.54967834167262
117,8,8.87562544674768
118,22,16.7190850607577
119,18,19.3716940671909
120,8,7.65910753474762
121,7,9.95922746781116
122,10,7.73657838224767
123,3,6.19874100719424
124,5,13.786327845383
128,2,8.00913242009132
132,1,4.66894609814964
138,0.25,1.38425506195225
145,1,0.798542080848244
146,1.5,1.39522673031026
148,1,2.24876811594203
155,0.25,0.926070038910506
156,2,1.0950950950951
157,0.5,0.781333333333333
171,1,1.40993788819876
185,1,1.36914600550964
186,0.5,0.913654618473896
199,3,3.49590277777778
201,4,10.0580442804428
206,1,1.16811175337187
